Iteration,File Group,Num Channels,Channel,Files Sent,Total Size (MB),Bandwidth (MB/s)
2,large,34,Channel 20,0,0,0
2,large,34,Channel 21,0,0,0
2,large,34,Channel 22,0,0,0
2,large,34,Channel 23,0,0,0
2,large,34,Channel 24,0,0,0
2,large,34,Channel 25,0,0,0
2,large,34,Channel 26,0,0,0
2,large,34,Channel 27,0,0,0
2,large,34,Channel 28,0,0,0
2,large,34,Channel 29,0,0,0
2,large,34,Channel 30,0,0,0
2,large,34,Channel 31,0,0,0
2,large,34,Channel 32,0,0,0
2,large,34,Channel 33,0,0,0
2,large,34,Channel 34,0,0,0
2,large,35,Channel 1,1,1648,12.88781852
2,large,35,Channel 2,1,2476,19.36300762
2,large,35,Channel 3,1,7003,54.76540393
2,large,35,Channel 4,1,5435,42.50320836
2,large,35,Channel 5,0,0,0
2,large,35,Channel 6,0,0,0
2,large,35,Channel 7,0,0,0
2,large,35,Channel 8,0,0,0
2,large,35,Channel 9,0,0,0
2,large,35,Channel 10,0,0,0
2,large,35,Channel 11,0,0,0
2,large,35,Channel 12,0,0,0
2,large,35,Channel 13,0,0,0
2,large,35,Channel 14,0,0,0
2,large,35,Channel 15,0,0,0
2,large,35,Channel 16,0,0,0
2,large,35,Channel 17,0,0,0
2,large,35,Channel 18,0,0,0
2,large,35,Channel 19,0,0,0
2,large,35,Channel 20,0,0,0
2,large,35,Channel 21,0,0,0
2,large,35,Channel 22,0,0,0
2,large,35,Channel 23,0,0,0
2,large,35,Channel 24,0,0,0
2,large,35,Channel 25,0,0,0
2,large,35,Channel 26,0,0,0
2,large,35,Channel 27,0,0,0
2,large,35,Channel 28,0,0,0
2,large,35,Channel 29,0,0,0
2,large,35,Channel 30,0,0,0
2,large,35,Channel 31,0,0,0
2,large,35,Channel 32,0,0,0
2,large,35,Channel 33,0,0,0
2,large,35,Channel 34,0,0,0
2,large,35,Channel 35,0,0,0
2,large,36,Channel 1,1,1648,12.17204736
2,large,36,Channel 2,1,2476,18.28761377
2,large,36,Channel 3,1,7003,51.72380985
2,large,36,Channel 4,1,5435,40.1426393
2,large,36,Channel 5,0,0,0
2,large,36,Channel 6,0,0,0
2,large,36,Channel 7,0,0,0
2,large,36,Channel 8,0,0,0
2,large,36,Channel 9,0,0,0
2,large,36,Channel 10,0,0,0
2,large,36,Channel 11,0,0,0
2,large,36,Channel 12,0,0,0
2,large,36,Channel 13,0,0,0
2,large,36,Channel 14,0,0,0
2,large,36,Channel 15,0,0,0
2,large,36,Channel 16,0,0,0
2,large,36,Channel 17,0,0,0
2,large,36,Channel 18,0,0,0
2,large,36,Channel 19,0,0,0
2,large,36,Channel 20,0,0,0
2,large,36,Channel 21,0,0,0
2,large,36,Channel 22,0,0,0
2,large,36,Channel 23,0,0,0
2,large,36,Channel 24,0,0,0
2,large,36,Channel 25,0,0,0
2,large,36,Channel 26,0,0,0
2,large,36,Channel 27,0,0,0
2,large,36,Channel 28,0,0,0
2,large,36,Channel 29,0,0,0
2,large,36,Channel 30,0,0,0
2,large,36,Channel 31,0,0,0
2,large,36,Channel 32,0,0,0
2,large,36,Channel 33,0,0,0
2,large,36,Channel 34,0,0,0
2,large,36,Channel 35,0,0,0
2,large,36,Channel 36,0,0,0
2,large,37,Channel 1,1,1648,10.5108624
2,large,37,Channel 2,1,2476,15.79180375
2,large,37,Channel 3,1,7003,44.66478189
2,large,37,Channel 4,1,5435,34.66415641
2,large,37,Channel 5,0,0,0
2,large,37,Channel 6,0,0,0
2,large,37,Channel 7,0,0,0
2,large,37,Channel 8,0,0,0
2,large,37,Channel 9,0,0,0
2,large,37,Channel 10,0,0,0
2,large,37,Channel 11,0,0,0
2,large,37,Channel 12,0,0,0
2,large,37,Channel 13,0,0,0
2,large,37,Channel 14,0,0,0
2,large,37,Channel 15,0,0,0
2,large,37,Channel 16,0,0,0
2,large,37,Channel 17,0,0,0
2,large,37,Channel 18,0,0,0
2,large,37,Channel 19,0,0,0
2,large,37,Channel 20,0,0,0
2,large,37,Channel 21,0,0,0
2,large,37,Channel 22,0,0,0
2,large,37,Channel 23,0,0,0
2,large,37,Channel 24,0,0,0
2,large,37,Channel 25,0,0,0
2,large,37,Channel 26,0,0,0
2,large,37,Channel 27,0,0,0
2,large,37,Channel 28,0,0,0
2,large,37,Channel 29,0,0,0
2,large,37,Channel 30,0,0,0
2,large,37,Channel 31,0,0,0
2,large,37,Channel 32,0,0,0
2,large,37,Channel 33,0,0,0
2,large,37,Channel 34,0,0,0
2,large,37,Channel 35,0,0,0
2,large,37,Channel 36,0,0,0
2,large,37,Channel 37,0,0,0
2,large,38,Channel 1,1,1648,12.990206
2,large,38,Channel 2,1,2476,19.51683726
2,large,38,Channel 3,1,7003,55.20048831
2,large,38,Channel 4,1,5435,42.84087526
2,large,38,Channel 5,0,0,0
2,large,38,Channel 6,0,0,0
2,large,38,Channel 7,0,0,0
2,large,38,Channel 8,0,0,0
2,large,38,Channel 9,0,0,0
2,large,38,Channel 10,0,0,0
2,large,38,Channel 11,0,0,0
2,large,38,Channel 12,0,0,0
2,large,38,Channel 13,0,0,0
2,large,38,Channel 14,0,0,0
2,large,38,Channel 15,0,0,0
2,large,38,Channel 16,0,0,0
2,large,38,Channel 17,0,0,0
2,large,38,Channel 18,0,0,0
2,large,38,Channel 19,0,0,0
2,large,38,Channel 20,0,0,0
2,large,38,Channel 21,0,0,0
2,large,38,Channel 22,0,0,0
2,large,38,Channel 23,0,0,0
2,large,38,Channel 24,0,0,0
2,large,38,Channel 25,0,0,0
2,large,38,Channel 26,0,0,0
2,large,38,Channel 27,0,0,0
2,large,38,Channel 28,0,0,0
2,large,38,Channel 29,0,0,0
2,large,38,Channel 30,0,0,0
2,large,38,Channel 31,0,0,0
2,large,38,Channel 32,0,0,0
2,large,38,Channel 33,0,0,0
2,large,38,Channel 34,0,0,0
2,large,38,Channel 35,0,0,0
2,large,38,Channel 36,0,0,0
2,large,38,Channel 37,0,0,0
2,large,38,Channel 38,0,0,0
2,large,39,Channel 1,1,1648,13.0388794
2,large,39,Channel 2,1,2476,19.58996557
2,large,39,Channel 3,1,7003,55.40732079
2,large,39,Channel 4,1,5435,43.00139735
2,large,39,Channel 5,0,0,0
2,large,39,Channel 6,0,0,0
2,large,39,Channel 7,0,0,0
2,large,39,Channel 8,0,0,0
2,large,39,Channel 9,0,0,0
2,large,39,Channel 10,0,0,0
2,large,39,Channel 11,0,0,0
2,large,39,Channel 12,0,0,0
2,large,39,Channel 13,0,0,0
2,large,39,Channel 14,0,0,0
2,large,39,Channel 15,0,0,0
2,large,39,Channel 16,0,0,0
2,large,39,Channel 17,0,0,0
2,large,39,Channel 18,0,0,0
2,large,39,Channel 19,0,0,0
2,large,39,Channel 20,0,0,0
2,large,39,Channel 21,0,0,0
2,large,39,Channel 22,0,0,0
2,large,39,Channel 23,0,0,0
2,large,39,Channel 24,0,0,0
2,large,39,Channel 25,0,0,0
2,large,39,Channel 26,0,0,0
2,large,39,Channel 27,0,0,0
2,large,39,Channel 28,0,0,0
2,large,39,Channel 29,0,0,0
2,large,39,Channel 30,0,0,0
2,large,39,Channel 31,0,0,0
2,large,39,Channel 32,0,0,0
2,large,39,Channel 33,0,0,0
2,large,39,Channel 34,0,0,0
2,large,39,Channel 35,0,0,0
2,large,39,Channel 36,0,0,0
2,large,39,Channel 37,0,0,0
2,large,39,Channel 38,0,0,0
2,large,39,Channel 39,0,0,0
2,large,40,Channel 1,1,1648,9.877455904
2,large,40,Channel 2,1,2476,14.84015691
2,large,40,Channel 3,1,7003,41.97318949
2,large,40,Channel 4,1,5435,32.57522233
2,large,40,Channel 5,0,0,0
2,large,40,Channel 6,0,0,0
2,large,40,Channel 7,0,0,0
2,large,40,Channel 8,0,0,0
2,large,40,Channel 9,0,0,0
2,large,40,Channel 10,0,0,0
2,large,40,Channel 11,0,0,0
2,large,40,Channel 12,0,0,0
2,large,40,Channel 13,0,0,0
2,large,40,Channel 14,0,0,0
2,large,40,Channel 15,0,0,0
2,large,40,Channel 16,0,0,0
2,large,40,Channel 17,0,0,0
2,large,40,Channel 18,0,0,0
2,large,40,Channel 19,0,0,0
2,large,40,Channel 20,0,0,0
2,large,40,Channel 21,0,0,0
2,large,40,Channel 22,0,0,0
2,large,40,Channel 23,0,0,0
2,large,40,Channel 24,0,0,0
2,large,40,Channel 25,0,0,0
2,large,40,Channel 26,0,0,0
2,large,40,Channel 27,0,0,0
2,large,40,Channel 28,0,0,0
2,large,40,Channel 29,0,0,0
2,large,40,Channel 30,0,0,0
2,large,40,Channel 31,0,0,0
2,large,40,Channel 32,0,0,0
2,large,40,Channel 33,0,0,0
2,large,40,Channel 34,0,0,0
2,large,40,Channel 35,0,0,0
2,large,40,Channel 36,0,0,0
2,large,40,Channel 37,0,0,0
2,large,40,Channel 38,0,0,0
2,large,40,Channel 39,0,0,0
2,large,40,Channel 40,0,0,0
2,large,41,Channel 1,1,1648,13.1820579
2,large,41,Channel 2,1,2476,19.80508092
2,large,41,Channel 3,1,7003,56.01574307
2,large,41,Channel 4,1,5435,43.47359133
2,large,41,Channel 5,0,0,0
2,large,41,Channel 6,0,0,0
2,large,41,Channel 7,0,0,0
2,large,41,Channel 8,0,0,0
2,large,41,Channel 9,0,0,0
2,large,41,Channel 10,0,0,0
2,large,41,Channel 11,0,0,0
2,large,41,Channel 12,0,0,0
2,large,41,Channel 13,0,0,0
2,large,41,Channel 14,0,0,0
2,large,41,Channel 15,0,0,0
2,large,41,Channel 16,0,0,0
2,large,41,Channel 17,0,0,0
2,large,41,Channel 18,0,0,0
2,large,41,Channel 19,0,0,0
2,large,41,Channel 20,0,0,0
2,large,41,Channel 21,0,0,0
2,large,41,Channel 22,0,0,0
2,large,41,Channel 23,0,0,0
2,large,41,Channel 24,0,0,0
2,large,41,Channel 25,0,0,0
2,large,41,Channel 26,0,0,0
2,large,41,Channel 27,0,0,0
2,large,41,Channel 28,0,0,0
2,large,41,Channel 29,0,0,0
2,large,41,Channel 30,0,0,0
2,large,41,Channel 31,0,0,0
2,large,41,Channel 32,0,0,0
2,large,41,Channel 33,0,0,0
2,large,41,Channel 34,0,0,0
2,large,41,Channel 35,0,0,0
2,large,41,Channel 36,0,0,0
2,large,41,Channel 37,0,0,0
2,large,41,Channel 38,0,0,0
2,large,41,Channel 39,0,0,0
2,large,41,Channel 40,0,0,0
2,large,41,Channel 41,0,0,0
2,large,42,Channel 1,1,1648,13.19749513
2,large,42,Channel 2,1,2476,19.82827413
2,large,42,Channel 3,1,7003,56.08134152
2,large,42,Channel 4,1,5435,43.52450194
2,large,42,Channel 5,0,0,0
2,large,42,Channel 6,0,0,0
2,large,42,Channel 7,0,0,0
2,large,42,Channel 8,0,0,0
2,large,42,Channel 9,0,0,0
2,large,42,Channel 10,0,0,0
2,large,42,Channel 11,0,0,0
2,large,42,Channel 12,0,0,0
2,large,42,Channel 13,0,0,0
2,large,42,Channel 14,0,0,0
2,large,42,Channel 15,0,0,0
2,large,42,Channel 16,0,0,0
2,large,42,Channel 17,0,0,0
2,large,42,Channel 18,0,0,0
2,large,42,Channel 19,0,0,0
2,large,42,Channel 20,0,0,0
2,large,42,Channel 21,0,0,0
2,large,42,Channel 22,0,0,0
2,large,42,Channel 23,0,0,0
2,large,42,Channel 24,0,0,0
2,large,42,Channel 25,0,0,0
2,large,42,Channel 26,0,0,0
2,large,42,Channel 27,0,0,0
2,large,42,Channel 28,0,0,0
2,large,42,Channel 29,0,0,0
2,large,42,Channel 30,0,0,0
2,large,42,Channel 31,0,0,0
2,large,42,Channel 32,0,0,0
2,large,42,Channel 33,0,0,0
2,large,42,Channel 34,0,0,0
2,large,42,Channel 35,0,0,0
2,large,42,Channel 36,0,0,0
2,large,42,Channel 37,0,0,0
2,large,42,Channel 38,0,0,0
2,large,42,Channel 39,0,0,0
2,large,42,Channel 40,0,0,0
2,large,42,Channel 41,0,0,0
2,large,42,Channel 42,0,0,0
2,large,43,Channel 1,1,1648,9.745147931
2,large,43,Channel 2,1,2476,14.64137445
2,large,43,Channel 3,1,7003,41.41096276
2,large,43,Channel 4,1,5435,32.13888058
2,large,43,Channel 5,0,0,0
2,large,43,Channel 6,0,0,0
2,large,43,Channel 7,0,0,0
2,large,43,Channel 8,0,0,0
2,large,43,Channel 9,0,0,0
2,large,43,Channel 10,0,0,0
2,large,43,Channel 11,0,0,0
2,large,43,Channel 12,0,0,0
2,large,43,Channel 13,0,0,0
2,large,43,Channel 14,0,0,0
2,large,43,Channel 15,0,0,0
2,large,43,Channel 16,0,0,0
2,large,43,Channel 17,0,0,0
2,large,43,Channel 18,0,0,0
2,large,43,Channel 19,0,0,0
2,large,43,Channel 20,0,0,0
2,large,43,Channel 21,0,0,0
2,large,43,Channel 22,0,0,0
2,large,43,Channel 23,0,0,0
2,large,43,Channel 24,0,0,0
2,large,43,Channel 25,0,0,0
2,large,43,Channel 26,0,0,0
2,large,43,Channel 27,0,0,0
2,large,43,Channel 28,0,0,0
2,large,43,Channel 29,0,0,0
2,large,43,Channel 30,0,0,0
2,large,43,Channel 31,0,0,0
2,large,43,Channel 32,0,0,0
2,large,43,Channel 33,0,0,0
2,large,43,Channel 34,0,0,0
2,large,43,Channel 35,0,0,0
2,large,43,Channel 36,0,0,0
2,large,43,Channel 37,0,0,0
2,large,43,Channel 38,0,0,0
2,large,43,Channel 39,0,0,0
2,large,43,Channel 40,0,0,0
2,large,43,Channel 41,0,0,0
2,large,43,Channel 42,0,0,0
2,large,43,Channel 43,0,0,0
2,large,44,Channel 1,1,1648,13.19887149
2,large,44,Channel 2,1,2476,19.83034193
2,large,44,Channel 3,1,7003,56.08718998
2,large,44,Channel 4,1,5435,43.52904107
2,large,44,Channel 5,0,0,0
2,large,44,Channel 6,0,0,0
2,large,44,Channel 7,0,0,0
2,large,44,Channel 8,0,0,0
2,large,44,Channel 9,0,0,0
2,large,44,Channel 10,0,0,0
2,large,44,Channel 11,0,0,0
2,large,44,Channel 12,0,0,0
2,large,44,Channel 13,0,0,0
2,large,44,Channel 14,0,0,0
2,large,44,Channel 15,0,0,0
2,large,44,Channel 16,0,0,0
2,large,44,Channel 17,0,0,0
2,large,44,Channel 18,0,0,0
2,large,44,Channel 19,0,0,0
2,large,44,Channel 20,0,0,0
2,large,44,Channel 21,0,0,0
2,large,44,Channel 22,0,0,0
2,large,44,Channel 23,0,0,0
2,large,44,Channel 24,0,0,0
2,large,44,Channel 25,0,0,0
2,large,44,Channel 26,0,0,0
2,large,44,Channel 27,0,0,0
2,large,44,Channel 28,0,0,0
2,large,44,Channel 29,0,0,0
2,large,44,Channel 30,0,0,0
2,large,44,Channel 31,0,0,0
2,large,44,Channel 32,0,0,0
2,large,44,Channel 33,0,0,0
2,large,44,Channel 34,0,0,0
2,large,44,Channel 35,0,0,0
2,large,44,Channel 36,0,0,0
2,large,44,Channel 37,0,0,0
2,large,44,Channel 38,0,0,0
2,large,44,Channel 39,0,0,0
2,large,44,Channel 40,0,0,0
2,large,44,Channel 41,0,0,0
2,large,44,Channel 42,0,0,0
2,large,44,Channel 43,0,0,0
2,large,44,Channel 44,0,0,0
2,large,45,Channel 1,1,1648,13.22817848
2,large,45,Channel 2,1,2476,19.87437355
2,large,45,Channel 3,1,7003,56.2117267
2,large,45,Channel 4,1,5435,43.62569335
2,large,45,Channel 5,0,0,0
2,large,45,Channel 6,0,0,0
2,large,45,Channel 7,0,0,0
2,large,45,Channel 8,0,0,0
2,large,45,Channel 9,0,0,0
2,large,45,Channel 10,0,0,0
2,large,45,Channel 11,0,0,0
2,large,45,Channel 12,0,0,0
2,large,45,Channel 13,0,0,0
2,large,45,Channel 14,0,0,0
2,large,45,Channel 15,0,0,0
2,large,45,Channel 16,0,0,0
2,large,45,Channel 17,0,0,0
2,large,45,Channel 18,0,0,0
2,large,45,Channel 19,0,0,0
2,large,45,Channel 20,0,0,0
2,large,45,Channel 21,0,0,0
2,large,45,Channel 22,0,0,0
2,large,45,Channel 23,0,0,0
2,large,45,Channel 24,0,0,0
2,large,45,Channel 25,0,0,0
2,large,45,Channel 26,0,0,0
2,large,45,Channel 27,0,0,0
2,large,45,Channel 28,0,0,0
2,large,45,Channel 29,0,0,0
2,large,45,Channel 30,0,0,0
2,large,45,Channel 31,0,0,0
2,large,45,Channel 32,0,0,0
2,large,45,Channel 33,0,0,0
2,large,45,Channel 34,0,0,0
2,large,45,Channel 35,0,0,0
2,large,45,Channel 36,0,0,0
2,large,45,Channel 37,0,0,0
2,large,45,Channel 38,0,0,0
2,large,45,Channel 39,0,0,0
2,large,45,Channel 40,0,0,0
2,large,45,Channel 41,0,0,0
2,large,45,Channel 42,0,0,0
2,large,45,Channel 43,0,0,0
2,large,45,Channel 44,0,0,0
2,large,45,Channel 45,0,0,0
2,large,46,Channel 1,1,1648,9.733457552
2,large,46,Channel 2,1,2476,14.62381052
2,large,46,Channel 3,1,7003,41.36128592
2,large,46,Channel 4,1,5435,32.10032663
2,large,46,Channel 5,0,0,0
2,large,46,Channel 6,0,0,0
2,large,46,Channel 7,0,0,0
2,large,46,Channel 8,0,0,0
2,large,46,Channel 9,0,0,0
2,large,46,Channel 10,0,0,0
2,large,46,Channel 11,0,0,0
2,large,46,Channel 12,0,0,0
2,large,46,Channel 13,0,0,0
2,large,46,Channel 14,0,0,0
2,large,46,Channel 15,0,0,0
2,large,46,Channel 16,0,0,0
2,large,46,Channel 17,0,0,0
2,large,46,Channel 18,0,0,0
2,large,46,Channel 19,0,0,0
2,large,46,Channel 20,0,0,0
2,large,46,Channel 21,0,0,0
2,large,46,Channel 22,0,0,0
2,large,46,Channel 23,0,0,0
2,large,46,Channel 24,0,0,0
2,large,46,Channel 25,0,0,0
2,large,46,Channel 26,0,0,0
2,large,46,Channel 27,0,0,0
2,large,46,Channel 28,0,0,0
2,large,46,Channel 29,0,0,0
2,large,46,Channel 30,0,0,0
2,large,46,Channel 31,0,0,0
2,large,46,Channel 32,0,0,0
2,large,46,Channel 33,0,0,0
2,large,46,Channel 34,0,0,0
2,large,46,Channel 35,0,0,0
2,large,46,Channel 36,0,0,0
2,large,46,Channel 37,0,0,0
2,large,46,Channel 38,0,0,0
2,large,46,Channel 39,0,0,0
2,large,46,Channel 40,0,0,0
2,large,46,Channel 41,0,0,0
2,large,46,Channel 42,0,0,0
2,large,46,Channel 43,0,0,0
2,large,46,Channel 44,0,0,0
2,large,46,Channel 45,0,0,0
2,large,46,Channel 46,0,0,0
2,large,47,Channel 1,1,1648,13.14929312
2,large,47,Channel 2,1,2476,19.75585278
2,large,47,Channel 3,1,7003,55.87650811
2,large,47,Channel 4,1,5435,43.36553157
2,large,47,Channel 5,0,0,0
2,large,47,Channel 6,0,0,0
2,large,47,Channel 7,0,0,0
2,large,47,Channel 8,0,0,0
2,large,47,Channel 9,0,0,0
2,large,47,Channel 10,0,0,0
2,large,47,Channel 11,0,0,0
2,large,47,Channel 12,0,0,0
2,large,47,Channel 13,0,0,0
2,large,47,Channel 14,0,0,0
2,large,47,Channel 15,0,0,0
2,large,47,Channel 16,0,0,0
2,large,47,Channel 17,0,0,0
2,large,47,Channel 18,0,0,0
2,large,47,Channel 19,0,0,0
2,large,47,Channel 20,0,0,0
2,large,47,Channel 21,0,0,0
2,large,47,Channel 22,0,0,0
2,large,47,Channel 23,0,0,0
2,large,47,Channel 24,0,0,0
2,large,47,Channel 25,0,0,0
2,large,47,Channel 26,0,0,0
2,large,47,Channel 27,0,0,0
2,large,47,Channel 28,0,0,0
2,large,47,Channel 29,0,0,0
2,large,47,Channel 30,0,0,0
2,large,47,Channel 31,0,0,0
2,large,47,Channel 32,0,0,0
2,large,47,Channel 33,0,0,0
2,large,47,Channel 34,0,0,0
2,large,47,Channel 35,0,0,0
2,large,47,Channel 36,0,0,0
2,large,47,Channel 37,0,0,0
2,large,47,Channel 38,0,0,0
2,large,47,Channel 39,0,0,0
2,large,47,Channel 40,0,0,0
2,large,47,Channel 41,0,0,0
2,large,47,Channel 42,0,0,0
2,large,47,Channel 43,0,0,0
2,large,47,Channel 44,0,0,0
2,large,47,Channel 45,0,0,0
2,large,47,Channel 46,0,0,0
2,large,47,Channel 47,0,0,0
2,large,48,Channel 1,1,1648,12.01302552
2,large,48,Channel 2,1,2476,18.04869454
2,large,48,Channel 3,1,7003,51.0480636
2,large,48,Channel 4,1,5435,39.61819531
2,large,48,Channel 5,0,0,0
2,large,48,Channel 6,0,0,0
2,large,48,Channel 7,0,0,0
2,large,48,Channel 8,0,0,0
2,large,48,Channel 9,0,0,0
2,large,48,Channel 10,0,0,0
2,large,48,Channel 11,0,0,0
2,large,48,Channel 12,0,0,0
2,large,48,Channel 13,0,0,0
2,large,48,Channel 14,0,0,0
2,large,48,Channel 15,0,0,0
2,large,48,Channel 16,0,0,0
2,large,48,Channel 17,0,0,0
2,large,48,Channel 18,0,0,0
2,large,48,Channel 19,0,0,0
2,large,48,Channel 20,0,0,0
2,large,48,Channel 21,0,0,0
2,large,48,Channel 22,0,0,0
2,large,48,Channel 23,0,0,0
2,large,48,Channel 24,0,0,0
2,large,48,Channel 25,0,0,0
2,large,48,Channel 26,0,0,0
2,large,48,Channel 27,0,0,0
2,large,48,Channel 28,0,0,0
2,large,48,Channel 29,0,0,0
2,large,48,Channel 30,0,0,0
2,large,48,Channel 31,0,0,0
2,large,48,Channel 32,0,0,0
2,large,48,Channel 33,0,0,0
2,large,48,Channel 34,0,0,0
2,large,48,Channel 35,0,0,0
2,large,48,Channel 36,0,0,0
2,large,48,Channel 37,0,0,0
2,large,48,Channel 38,0,0,0
2,large,48,Channel 39,0,0,0
2,large,48,Channel 40,0,0,0
2,large,48,Channel 41,0,0,0
2,large,48,Channel 42,0,0,0
2,large,48,Channel 43,0,0,0
2,large,48,Channel 44,0,0,0
2,large,48,Channel 45,0,0,0
2,large,48,Channel 46,0,0,0
2,large,48,Channel 47,0,0,0
2,large,48,Channel 48,0,0,0
2,large,49,Channel 1,1,1648,10.39582248
2,large,49,Channel 2,1,2476,15.61896538
2,large,49,Channel 3,1,7003,44.17593427
2,large,49,Channel 4,1,5435,34.28476381
2,large,49,Channel 5,0,0,0
2,large,49,Channel 6,0,0,0
2,large,49,Channel 7,0,0,0
2,large,49,Channel 8,0,0,0
2,large,49,Channel 9,0,0,0
2,large,49,Channel 10,0,0,0
2,large,49,Channel 11,0,0,0
2,large,49,Channel 12,0,0,0
2,large,49,Channel 13,0,0,0
2,large,49,Channel 14,0,0,0
2,large,49,Channel 15,0,0,0
2,large,49,Channel 16,0,0,0
2,large,49,Channel 17,0,0,0
2,large,49,Channel 18,0,0,0
2,large,49,Channel 19,0,0,0
2,large,49,Channel 20,0,0,0
2,large,49,Channel 21,0,0,0
2,large,49,Channel 22,0,0,0
2,large,49,Channel 23,0,0,0
2,large,49,Channel 24,0,0,0
2,large,49,Channel 25,0,0,0
2,large,49,Channel 26,0,0,0
2,large,49,Channel 27,0,0,0
2,large,49,Channel 28,0,0,0
2,large,49,Channel 29,0,0,0
2,large,49,Channel 30,0,0,0
2,large,49,Channel 31,0,0,0
2,large,49,Channel 32,0,0,0
2,large,49,Channel 33,0,0,0
2,large,49,Channel 34,0,0,0
2,large,49,Channel 35,0,0,0
2,large,49,Channel 36,0,0,0
2,large,49,Channel 37,0,0,0
2,large,49,Channel 38,0,0,0
2,large,49,Channel 39,0,0,0
2,large,49,Channel 40,0,0,0
2,large,49,Channel 41,0,0,0
2,large,49,Channel 42,0,0,0
2,large,49,Channel 43,0,0,0
2,large,49,Channel 44,0,0,0
2,large,49,Channel 45,0,0,0
2,large,49,Channel 46,0,0,0
2,large,49,Channel 47,0,0,0
2,large,49,Channel 48,0,0,0
2,large,49,Channel 49,0,0,0
2,large,50,Channel 1,1,1648,13.31639033
2,large,50,Channel 2,1,2476,20.00690532
2,large,50,Channel 3,1,7003,56.58657321
2,large,50,Channel 4,1,5435,43.91661029
2,large,50,Channel 5,0,0,0
2,large,50,Channel 6,0,0,0
2,large,50,Channel 7,0,0,0
2,large,50,Channel 8,0,0,0
2,large,50,Channel 9,0,0,0
2,large,50,Channel 10,0,0,0
2,large,50,Channel 11,0,0,0
2,large,50,Channel 12,0,0,0
2,large,50,Channel 13,0,0,0
2,large,50,Channel 14,0,0,0
2,large,50,Channel 15,0,0,0
2,large,50,Channel 16,0,0,0
2,large,50,Channel 17,0,0,0
2,large,50,Channel 18,0,0,0
2,large,50,Channel 19,0,0,0
2,large,50,Channel 20,0,0,0
2,large,50,Channel 21,0,0,0
2,large,50,Channel 22,0,0,0
2,large,50,Channel 23,0,0,0
2,large,50,Channel 24,0,0,0
2,large,50,Channel 25,0,0,0
2,large,50,Channel 26,0,0,0
2,large,50,Channel 27,0,0,0
2,large,50,Channel 28,0,0,0
2,large,50,Channel 29,0,0,0
2,large,50,Channel 30,0,0,0
2,large,50,Channel 31,0,0,0
2,large,50,Channel 32,0,0,0
2,large,50,Channel 33,0,0,0
2,large,50,Channel 34,0,0,0
2,large,50,Channel 35,0,0,0
2,large,50,Channel 36,0,0,0
2,large,50,Channel 37,0,0,0
2,large,50,Channel 38,0,0,0
2,large,50,Channel 39,0,0,0
2,large,50,Channel 40,0,0,0
2,large,50,Channel 41,0,0,0
2,large,50,Channel 42,0,0,0
2,large,50,Channel 43,0,0,0
2,large,50,Channel 44,0,0,0
2,large,50,Channel 45,0,0,0
2,large,50,Channel 46,0,0,0
2,large,50,Channel 47,0,0,0
2,large,50,Channel 48,0,0,0
2,large,50,Channel 49,0,0,0
2,large,50,Channel 50,0,0,0
3,small,1,Channel 1,100,783,229.7784217
3,small,2,Channel 1,50,390,132.5382254
3,small,2,Channel 2,50,393,133.5573498
3,small,3,Channel 1,34,264,113.607415
3,small,3,Channel 2,33,265,114.0373015
3,small,3,Channel 3,33,254,109.3035768
3,small,4,Channel 1,25,195,67.31382389
3,small,4,Channel 2,25,195,67.31365769
3,small,4,Channel 3,25,206,71.11079156
3,small,4,Channel 4,25,187,64.55200267
3,small,5,Channel 1,20,153,3.672856447
3,small,5,Channel 2,20,153,3.672855649
3,small,5,Channel 3,20,159,3.816889007
3,small,5,Channel 4,20,177,4.248989479
3,small,5,Channel 5,20,141,3.384788074
3,small,6,Channel 1,17,132,66.77818651
3,small,6,Channel 2,17,132,66.77792072
3,small,6,Channel 3,17,133,67.28374913
3,small,6,Channel 4,17,141,71.33084892
3,small,6,Channel 5,16,133,67.28365987
3,small,6,Channel 6,16,112,56.65987626
